review,sentiment
颗星献给弟弟!!!,1
终于被我找到了很小的时候看的。。。,1
重口味!我是在刚吃饱饭的情况下看的，于是看到我郁闷，以后一定要在饥饿的状态下看此类影片。剧情很不错，尤其是结尾，把之前所有凌乱的线索一下都了，让人恍然大悟。那个片尾曲一定要听一下，反正是把我雷到里了...,1
这个小片太妙了!!!,1
哈~?!,1
为最爱。,1
丹泽尔华盛顿，罗素克劳。一个岁，一个岁。就像英雄对决一般，即使结局早已安排。可任谁都会对他俩中的任何一个充满敬佩。我们喜欢把想象成这个样子，他们虽然强大却十分低调，他们虽说却必有自己的。就像那句，间灰飞，都是超越世俗的潇洒。一个英雄，一个时代,1
应该拍的在[][女孩儿]，我自己也很喜欢看的,1
的真是啊。看来不管是黑帮还是正经，和的都是必要的。女人果然是。,1
失去和珍惜,1
哈哈哈哈,1
对于一个第四季的片子来说当之无愧的五星。,1
谁让主角那么搭，我就是喜欢了。,1
啥。,0
还是适合看喜剧,1
我妈妈说她也要看我很怀疑她是不是看得懂怎么办,1
某二逼城市的情调,0
真心求第二季!!!,1
3还是挺不错的,1
在日本的日常,1
很可爱=v=~~（不过啊。自从看完朱诺怎么哪里都是那个长得很囧的男人啊。。。,1
的第二部电影他真的是天才年纪轻轻已如此上乘结尾处的出现颇有意味看着Anne的形象颠覆也很有意思（长得和好像加拿大人都这样吗&gt;&lt;,1
很不错,1
电影很赞，苍井优很赞，故事偏压抑，特别是看的色彩很暗让整个情绪更低了些,1
小时候超爱。,1
觉得导演没钱拍这部戏，没有王子只大叔，公主也不漂亮，但看在胸大的份上给你70分，如果我是，我为什么要喜欢上你，那大叔的前梦托中说是因为野兽别再追杀那，你就偏不听，搞出才后悔，应该恨才对，什么逻辑编剧，服了狗血智障。,0
~···看到和好温馨~···~,1
为什么说一部“成功的电影”?虽然黑色幽默不够彻底，许多话欲说还留，应该说算是幸运的，真的是他不够做父亲的资格么?有多少男人狗做一个父亲的资格呢?我们都是在路上，而且永远在路上，很多事情到死也不会有答案。我们真正缺乏的是一个社会的环境：平等自由民主这是社会的,1
好欢乐,1
的精彩其实源于，吉的表演才是整剧的灵魂!!!,1
看到分钟的时候断网了，刚刚把它看完，一开始觉得看懂了，看到最后我又不懂了。但是，确实挺好看的。有些东西，。就如咖啡里。只有品的人才知道。,1
笑的同时让你内心,1
老男人就是有魅力,1
心，在莫名的星空里自由的着!,1
一星为了,0
宋承宪你没了，不小，快40了演技还不长进真没法翻身了。,0
开始是经典的美国二战时期场景，与战争的画面。再后面就一直压抑了，心一定要强大。好评~,1
第一部跟第三部都不怎么样唯独这第二部让我念念不忘的看了三遍,1
比4好看，07年看的，最近又看了一遍，挺牛逼的，力~,1
有的时候我觉得评判一部电影应该是从内心对他的喜爱程度打分所以有人喜欢有人不喜欢一部好的电影有人给1星有的差的电影也有人给五星什么电影好不好爱他和不爱他的观众喜好不同罢了世上本没有烂片跟风的人多了才会有烂片这一说法。,1
呵呵，一起来围观一下吧。,1
太期待了,1
哈哈,1
确实是个。不过我挺喜欢的，原因就是我心里一些想法和那个女孩很像。所以这个电影听了10遍左右……每个人对爱的理解都不一样，里面有对老夫妇说的love让我很感动（主要是现在还在一起）。,1
翻拍也屌,1
为看女主角而已第二遍为自己,1
很多很多年前看的，那时候的还很帅。,1
这就是他们的生活吧。,1
男女主人公的爱情矫情的要死。反倒觉得老婆挺有个性的。另外看到的是，差评!还有，看完觉得宋欧巴一点都不man，好感度降一星。,0
感动。,1
中二少女。10集的逆转好像在看《世界奇妙物语》。好喜欢弟弟，比姐姐懂事的多，结局还是【泪目。【这个故事告诉我们，不要手机，多看看自己身边的人,1
作为小说拍成电视剧，是为数不多的成功的一部。瑕疵难免有，但绝对不是重点所在。演技其实不错，婚礼那场飙泪戏惊艳到了。,1
有点小法国,1
种族主义题材的电影，总是被拍的很好，因为美国人敢于正视曾经发生过的历史，国人可以做到吗?,1
童年的记忆曾经巨爱,1
奇葩的片子总是能让你。这个片子拖沓，少词，BGM尼玛鬼一样。如果不是因为小受那清澈的眼睛和的无辜脸，谁能坚持不下来。特别爱拍男演员的导演为了刻画暧昧真是虐观众要吐血了。可是就是这种却又让“暧昧”的感变得如纪录片一样。默默给了五星的都是…,1
!!!,1
——《与之》，第二部感觉略差，不过五星依然妥妥的。观后感：,1
国产动画的骄傲,1
青春真美好，小!,1
太好看了第一次看港剧看得意犹未尽可是我觉得章死得也了,1
wonderful!非常巧妙的剧情!相比之下前传就是狗屎。,1
何润东的是个经典。大S演技也好棒。当坐在电影院看着荧幕上小时候的自己，，你永远只是一个人。我是你的，而你是自由的。宝宝很想你，我也很想你。还被那句“你好，见面”给,1
文根英真的长大了,1
故事情节很有趣，激动人心!,1
和终于成了，我了，都六年了，编剧您终于让我们等到了,1
这个月还没呢好片烂片都去看看完回来再说,1
为了一个女人能去死，别人纷纷远离，爱这种东西，让人欢喜，让人绝望，但对于从没得到的人来说，心向往而无能为力。,1
，啊，还没有看就果断的一星!谁叫我来着!,0
法国人是有想法....,1
还记得那个。。。,1
喜欢,1
那个也在里面的。,1
不能评价负分吗,0
阴影,1
为什么我只看到5集，还那么短,1
太喜欢了!最后部分看哭了,1
给力!,1
真心不喜欢,0
这一季总体乏善可陈，唯独有那么几集十分精彩。在创意几乎后，编剧终于把目光全部转移到了身上。从此开始，的故事比更精彩,1
真尼玛长啊~,1
爱超越理智是唯一的真理,1
循环，报应不爽!!!,1
American.x,1
小时候非常爱看,1
很久以前看过了。是我看过的最恐怖的动画片，没有之一。,1
果然震撼,1
还不错,1
最后...不会又是幻觉吧?,1
&$34;请你们自己的智商。。。不再。。。也不再放纵。。。这样自己的无能与幼稚。。。&$34;红你是不是想找跟你对戏呢～杀了你哦～,1
越看到后面越被吸引越被震撼的片子讲的其实都是人的一种黑暗有人把它在表面有人把它隐藏在内心我们都在寻求真相的过程中慢慢发现自己本来的模样爱的下黑暗光明...,1
Iforand,1
istheendofthe.,1
前段是转变为家庭伦理片然后来段浪漫爱情最后升华～,1
高三那年，全班女生一起追的,1
回顾之前的，，可一旦被下统统被男人变愚蠢。这个小够厉害，高情商低姿态，心里却表现自然不做作。看完，一个出色的确实很~,1
我很喜欢导演忠实原著这一点。,1
为什么啊把弟弟还给我啊死骨头、,1
之所以给5颗星完全是看在柏原崇的.虽然整体上很唯美.不适合演小久没那种气质.女主角还是苍井优最适合.不过生田真的很棒.还有我的!那么沧桑了.没了曾经的瘦了好多.哎还是无法成为男一号..,1
他和boss终于在一起了。。。,1
总算全出完了w,1
虽然喜欢但是这个角色真的不适合她来演,0
寓意深刻,1
温情、细腻......,1
这个电影才叫好看男主角了,1
冲着林志颖...冲着立威廉...只能说这是一本第一遍会感动，第二遍会吐槽的片子。,1
亲密关系的矛盾循环……王朔喜欢写这个，但，他还是宽容的，写父亲，也写小子，年纪越大，越感到，这不是一种可以将之统一的情感。之前看到微博上有人说后再读的感受，更多是辛酸。我亦如是。,1
近年tvb我认为最好的剧本,1
鬼影之后，泰恐一片灿烂啊。。。,1
好好看!!!,1
后期的音效，恐怖场景的音效，和后期去的音效做的比较到跟上观心里的节奏，但有穿帮比如从中出来追奶奶配上了的音效，结果跑回去拿时又是。,1
怎麼那,1
amanwithenoughnottoback被这句击中了。一口一个我。比The好很多，但就电影本身来说远不及。我被感动了。但又悲凉的想，不过是人对抗人、非要个，白白些和、，人类的存在真是太了。4星半。,1
好喜欢的动画片阿。。。,1
记得去电影院时候，看到的海报，比模特的腿，好吧，我只能想到这个词。然后呢，它又在上重复出现，我做足心理准备看了一下。不能更奇葩，不能更离奇。如果国产电影一直照这个发展，呃，我没法设想想去了。,0
大爱!如果这份热情能坚持到夏天，我就去继续!,1
近期看过的最好看的，很震撼，很不错,1
已哭瞎T^T,1
!!!,1
牛逼坏了啊，联盟。标准励志片，长镜头拉的我心里，总觉得这哥会被。,1
男主的眼神太棒，纯真呆萌，简直啊!,1
哈哈哈哈哈哈哈哈~~~~,1
俺脚的很精彩啊。。。,1
很值得一看,1
笑得停不住!!!,1
太短了!!!,1
35分钟的电影得算是很不错了，清新。不过结尾着实让人伤感.,1
泰国味很足啊喜欢结尾那个小意外,1
从电影的角度这部片子并没有出色到什么地步，但是关于永远的号，我觉得有必要加一星感情分。,1
良心。五星,1
那时，那时连豆瓣都,1
给日本军官。。。的颜。。。,1
是苍井优的调调。,1
以为在寻找，其实在逃避，保持距离，，。,1
有时候不经意的一句话，有的人却放在心上了，即如此!,1
亮点只有妻违和感从头到尾,0
即使得不到也努力去，哪怕没有也向前奔跑着。所谓梦想，青春，还有，也就只能这么看看了。完全戳中我的萌点啊啊啊啊啊啊啊,1
“姐姐，我最喜欢你了”。。。再一次证明好人不。,1
笑点很低，看一次笑一次。,1
堪比教父的经典,1
国产动画的上乘之作，叫好,1
看了再看熊，简直是良心制作!,1
好蠢的电影额因猎奇而看现在感觉相当,0
小时候很喜欢的剧，现在也是。,1
看完后，赶快看之前3集，原来恍然大悟。,1
冲着何润东的角色诠释五分慢慢了......至于...真的是选错人了,1
很喜欢里面的每一个人,1
唯一一部我爸妈和我一起看的古装。。。唯一一部!,1
很清新的感觉很喜欢。,1
很复杂但是学到很多东西可以再看一次5分.,1
212009,1
腔调啊!,1
~~~~!!!漂移美，不解释.,1
当时很喜欢漂移的场景啊，特别是从地下飘出来。不过里面一个日本打酱油美女一直打酱油，貌似是一的眼泪里面的女主角?!,1
失望。。。这么好的题材这样,0
五年级我的挚爱啊,1
本来认为的500天是今年最佳爱情片，但和此片比起来，前者显得十分，heart其实不能说是一本电影?我觉得它是一本十分感人的纪录片,1
我还没有找到我的“做的天赋，摘桃子的天赋”,1
不!够!看!!!,1
开始前，在一直说太晚了太晚了，然后和一起走出来，好有爱。。。,1
现在看这个片真是太合适了，虽然不一定能困惑。,1
Theof,1
当时看完忍不住内牛满面,1
两大影帝~好看!,1
非!常!不!够!看!,1
!!!,1
最后一集看得我，还以为又要开始了。他在里说的那番话弄的我眼泪都下来了。。。跟终于。不过13是真的走了。,1
太美了。,1
最喜欢的一集,1
从到，大叔这季是在自我!!!,1
喜欢电影中温馨的气氛，好吃的甜点爱,1
记得他妹妹走丢掉的那集，急死我了,1
哇哦，如此的加拿大大片，反正还是挺给力的。,1
